"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00417"	"ACH-000626"	753615	56962337	1.68030648022913
"SIDM01229"	"ACH-002217"	753616	56962337	1.54521913558726
"SIDM01009"	"ACH-000259"	753618	56962337	1.42296724266092
"SIDM00395"	"ACH-000099"	753620	56962337	1.94144904933827
"SIDM00369"	"ACH-000647"	753621	56962337	1.4007703524867
"SIDM00349"	"ACH-000318"	753622	56962337	1.79995342488001
"SIDM00326"	"ACH-000452"	753623	56962337	1.94747859415275
"SIDM00105"	"ACH-000001"	905933	56962337	2.09504522935244
"SIDM00088"	"ACH-000090"	905934	56962337	2.14766500669157
"SIDM00120"	"ACH-000979"	905935	56962337	1.94320559146885
"SIDM00789"	"ACH-000997"	905937	56962337	1.92246025212196
"SIDM00829"	"ACH-000002"	905938	56962337	1.86868708905281
"SIDM00136"	"ACH-000552"	905939	56962337	2.63594551513863
"SIDM00791"	"ACH-000551"	905940	56962337	1.35436062846913
"SIDM00139"	"ACH-000367"	905941	56962337	1.79707541504039
"SIDM00138"	"ACH-000900"	905942	56962337	1.14495841156597
"SIDM00144"	"ACH-000463"	905943	56962337	1.57629241656537
"SIDM00116"	"ACH-000343"	905944	56962337	1.81370049259645
"SIDM00097"	"ACH-000147"	905945	56962337	2.61853921822608
"SIDM00148"	"ACH-000019"	905946	56962337	1.0825353409463
"SIDM00125"	"ACH-000649"	905947	56962337	1.20912140054498
"SIDM00124"	"ACH-000555"	905948	56962337	2.25605748895526
"SIDM00903"	"ACH-000681"	905949	56962337	2.11197367938088
"SIDM00123"	"ACH-000046"	905950	56962337	1.98288139567603
"SIDM00122"	"ACH-000288"	905951	56962337	2.06883075221078
"SIDM00121"	"ACH-001738"	905952	56962337	1.60655853651376
"SIDM00081"	"ACH-000615"	905954	56962337	1.71300915027941
"SIDM00082"	"ACH-001190"	905955	56962337	2.69078965861755
"SIDM00080"	"ACH-000730"	905956	56962337	1.76579240576633
"SIDM00135"	"ACH-000148"	905957	56962337	1.89099638557291
"SIDM00145"	"ACH-001127"	905958	56962337	1.05966876879975
"SIDM00079"	"ACH-000811"	905959	56962337	2.23568856004328
"SIDM00146"	"ACH-000768"	905960	56962337	0.84061899108124
"SIDM00826"	"ACH-001039"	905961	56962337	1.58890393170392
"SIDM00841"	"ACH-000651"	905962	56962337	1.76092420263135
"SIDM00941"	"ACH-000433"	905963	56962337	2.3417982906321
"SIDM00087"	"ACH-000817"	905964	56962337	1.00880795519844
"SIDM00096"	"ACH-000338;ACH-000338"	905965	56962337	0.82063171272905
"SIDM00117"	"ACH-000837"	905967	56962337	2.53609566087152
"SIDM00151"	"ACH-000966"	905968	56962337	1.85520629777752
"SIDM00091"	"ACH-001151"	905969	56962337	2.12876982292938
"SIDM00119"	"ACH-000706"	905970	56962337	2.58935660789062
"SIDM00118"	"ACH-001081"	905971	56962337	-0.751087910417757
"SIDM00133"	"ACH-000861"	905972	56962337	1.70686824367765
"SIDM00134"	"ACH-000825"	905973	56962337	1.23543259481611
"SIDM00149"	"ACH-000750"	905974	56962337	2.01815552895925
"SIDM00003"	"ACH-002159"	905975	56962337	1.26761544848529
"SIDM00107"	"ACH-000425"	905976	56962337	1.51699959237598
"SIDM00108"	"ACH-000579"	905977	56962337	2.04688734421539
"SIDM00086"	"ACH-002195"	905978	56962337	1.09186568538645
"SIDM00094"	"ACH-002199"	905979	56962337	1.61504727743995
"SIDM00113"	"ACH-001208"	905980	56962337	2.04194167688431
"SIDM00112"	"ACH-000428"	905981	56962337	0.879471977499544
"SIDM00095"	"ACH-000504"	905982	56962337	2.46249114239663
"SIDM00111"	"ACH-000232"	905983	56962337	1.49853293578558
"SIDM00083"	"ACH-000273"	905984	56962337	1.36323559228201
"SIDM00084"	"ACH-000376"	905985	56962337	1.14245804553976
"SIDM00085"	"ACH-000655"	905986	56962337	1.8068127887932
"SIDM00150"	"ACH-000969"	905989	56962337	-1.4406264748291
"SIDM00092"	"ACH-000617"	905990	56962337	2.39645667182118
"SIDM00090"	"ACH-000696"	905991	56962337	1.15429167484365
"SIDM00132"	"ACH-000535"	906693	56962337	1.22734832915621
"SIDM00987"	"ACH-000191"	906696	56962337	1.08408210726805
"SIDM00490"	"ACH-001016"	906746	56962337	1.65827481037925
"SIDM01245"	"ACH-002216"	906763	56962337	1.58108954332298
"SIDM00900"	"ACH-002210"	906765	56962337	1.37693292089988
"SIDM00494"	"ACH-000528"	906791	56962337	2.13282260053211
"SIDM00795"	"ACH-000219"	906793	56962337	0.782040320677321
"SIDM00796"	"ACH-000740"	906794	56962337	1.86533328522981
"SIDM00997"	"ACH-001306"	906795	56962337	2.19261926398328
"SIDM00983"	"ACH-000896"	906797	56962337	1.64250926087581
"SIDM00999"	"ACH-000973"	906798	56962337	1.39002248390598
"SIDM01076"	"ACH-000070"	906800	56962337	1.15748994447719
"SIDM00893"	"ACH-000536"	906801	56962337	1.87794303344272
"SIDM00210"	"ACH-000657"	906804	56962337	1.44791708854869
"SIDM00513"	"ACH-000161"	906805	56962337	2.36635183918175
"SIDM00952"	"ACH-002220"	906807	56962337	1.33907578784469
"SIDM00506"	"ACH-000508"	906808	56962337	2.59633969881568
"SIDM00954"	"ACH-001820"	906812	56962337	1.97089902084605
"SIDM00515"	"ACH-000401"	906813	56962337	1.51991454003377
"SIDM00140"	"ACH-000968"	906814	56962337	2.1045970797186
"SIDM00956"	"ACH-000717"	906817	56962337	2.26218040813247
"SIDM00284"	"ACH-000805"	906818	56962337	1.98860308984443
"SIDM00910"	"ACH-000120"	906820	56962337	1.15113313508205
"SIDM00130"	"ACH-000138"	906821	56962337	1.95988046432841
"SIDM00923"	"ACH-001336"	906824	56962337	1.79256879263739
"SIDM00940"	"ACH-000212"	906826	56962337	2.22307692346493
"SIDM00930"	"ACH-001715"	906827	56962337	2.45900779012367
"SIDM00931"	"ACH-000174"	906828	56962337	1.08947455401469
"SIDM00890"	"ACH-000580"	906830	56962337	2.6457316926726
"SIDM00845"	"ACH-000786"	906831	56962337	0.966643980347242
"SIDM00886"	"ACH-000334"	906832	56962337	2.10114234584521
"SIDM00887"	"ACH-000211"	906833	56962337	1.32262555552739
"SIDM00888"	"ACH-000055"	906834	56962337	1.58190306919952
"SIDM00867"	"ACH-000863"	906835	56962337	2.35434050272601
"SIDM00949"	"ACH-000233"	906836	56962337	1.44131324530246
"SIDM00831"	"ACH-000207"	906837	56962337	1.64533491285853
"SIDM00948"	"ACH-002232"	906838	56962337	1.72920252997395
"SIDM00947"	"ACH-000244"	906839	56962337	2.4081141214369
"SIDM00281"	"ACH-002100"	906841	56962337	1.78253959561828
"SIDM00864"	"ACH-001341"	906843	56962337	1.64878867264212
"SIDM01001"	"ACH-000258"	906844	56962337	1.5566612165357
"SIDM00863"	"ACH-001064"	906846	56962337	1.42655898853443
"SIDM00793"	"ACH-002236"	906847	56962337	1.65091372502696
"SIDM00280"	"ACH-000560"	906848	56962337	1.5132646522845
"SIDM01056"	"ACH-000330"	906851	56962337	2.16776227876624
"SIDM01051"	"ACH-000936"	906852	56962337	2.16605856731264
"SIDM01049"	"ACH-000038"	906854	56962337	2.53937638639572
"SIDM01047"	"ACH-000295"	906855	56962337	1.84460559846915
"SIDM00277"	"ACH-000198"	906856	56962337	0.928401549493204
"SIDM00276"	"ACH-002237"	906861	56962337	1.65744185296817
"SIDM01042"	"ACH-001065"	906862	56962337	1.40241007507329
"SIDM00213"	"ACH-000903"	906864	56962337	1.88781173054454
"SIDM00857"	"ACH-000572"	906865	56962337	1.30618708568108
"SIDM01055"	"ACH-000098"	906868	56962337	1.59271732967629
"SIDM01057"	"ACH-000081"	906870	56962337	1.81604501318615
"SIDM00273"	"ACH-000756"	906871	56962337	1.30656377282947
"SIDM00227"	"ACH-001344"	906872	56962337	2.45533631311713
"SIDM00544"	"ACH-001716"	906875	56962337	2.01363116424971
"SIDM01259"	"ACH-002238"	906877	56962337	2.17639873507851
"SIDM00853"	"ACH-000835"	906999	56962337	1.60227546448565
"SIDM01043"	"ACH-000913"	907000	56962337	1.27202158390833
"SIDM00852"	"ACH-000389"	907042	56962337	1.48642114516988
"SIDM01251"	"ACH-002240"	907043	56962337	0.854989577315609
"SIDM01073"	"ACH-002242"	907044	56962337	1.79295946414638
"SIDM00882"	"ACH-000277"	907045	56962337	2.47699255128057
"SIDM00878"	"ACH-000930"	907046	56962337	2.17391589468239
"SIDM00875"	"ACH-000624"	907047	56962337	1.50701639077067
"SIDM00673"	"ACH-000668"	907048	56962337	1.87350853006847
"SIDM00596"	"ACH-001517"	907051	56962337	1.04650464261055
"SIDM00594"	"ACH-000004"	907053	56962337	1.1159442215337
"SIDM00290"	"ACH-000847"	907055	56962337	1.06485177918357
"SIDM00671"	"ACH-000061"	907056	56962337	1.83598258099104
"SIDM00064"	"ACH-001089"	907057	56962337	1.61606905908264
"SIDM00291"	"ACH-002040"	907058	56962337	2.41758981899794
"SIDM00806"	"ACH-000613"	907060	56962337	1.04327946342155
"SIDM00589"	"ACH-000778"	907061	56962337	1.23697951548779
"SIDM00588"	"ACH-000546"	907062	56962337	1.87888383548533
"SIDM00661"	"ACH-000914"	907063	56962337	1.63859962413734
"SIDM00828"	"ACH-000054"	907064	56962337	1.43778314069064
"SIDM00676"	"ACH-000547"	907065	56962337	2.48701699761696
"SIDM00678"	"ACH-000724"	907066	56962337	1.97807018838308
"SIDM00695"	"ACH-000322"	907067	56962337	1.8614772830915
"SIDM00679"	"ACH-001525"	907068	56962337	1.76901443287056
"SIDM00587"	"ACH-000976"	907069	56962337	1.74240548028702
"SIDM00585"	"ACH-000480"	907071	56962337	1.65630127293531
"SIDM00599"	"ACH-001526"	907072	56962337	1.67922630857434
"SIDM00694"	"ACH-000538"	907073	56962337	1.11066991166695
"SIDM01206"	"ACH-002248"	907170	56962337	1.36898304134499
"SIDM01059"	"ACH-000915"	907171	56962337	0.945974586296417
"SIDM00225"	"ACH-002143"	907172	56962337	1.95939496939886
"SIDM00224"	"ACH-000569"	907173	56962337	1.89377951148842
"SIDM01039"	"ACH-001529"	907175	56962337	1.89531567776082
"SIDM01218"	"ACH-001530"	907176	56962337	1.58209911124697
"SIDM00808"	"ACH-002252"	907268	56962337	1.29332072832482
"SIDM01013"	"ACH-000106"	907269	56962337	2.41300681637303
"SIDM01012"	"ACH-000346"	907270	56962337	1.42699005717583
"SIDM00613"	"ACH-000231"	907271	56962337	2.10285435355972
"SIDM01007"	"ACH-002256"	907272	56962337	1.22625164472449
"SIDM01010"	"ACH-000053"	907273	56962337	1.04609969846323
"SIDM01008"	"ACH-000315"	907274	56962337	1.87711282271435
"SIDM01005"	"ACH-000263"	907275	56962337	0.832610630656195
"SIDM00687"	"ACH-000793"	907276	56962337	1.48039763831846
"SIDM01003"	"ACH-000101"	907277	56962337	0.806588171439241
"SIDM00785"	"ACH-000386"	907278	56962337	1.61402515275784
"SIDM00612"	"ACH-002257"	907279	56962337	2.44552245723611
"SIDM01019"	"ACH-002258"	907280	56962337	1.53927857939732
"SIDM00607"	"ACH-000622"	907282	56962337	1.48810798244085
"SIDM00533"	"ACH-000118"	907285	56962337	2.21392907592254
"SIDM00534"	"ACH-000986"	907289	56962337	1.81577016487056
"SIDM00535"	"ACH-001519"	907290	56962337	1.11238534602354
"SIDM00537"	"ACH-001345"	907291	56962337	1.49681314630518
"SIDM00523"	"ACH-000698"	907295	56962337	2.06301861975797
"SIDM00855"	"ACH-000375"	907298	56962337	2.10526202998467
"SIDM00856"	"ACH-000096"	907299	56962337	1.81327238622929
"SIDM00553"	"ACH-002262"	907300	56962337	1.70202557387556
"SIDM00308"	"ACH-000074"	907311	56962337	1.45754419568562
"SIDM01033"	"ACH-000486"	907312	56962337	1.56559549956191
"SIDM00555"	"ACH-000631"	907313	56962337	2.1139029561766
"SIDM00556"	"ACH-000227"	907314	56962337	2.36358377068862
"SIDM01031"	"ACH-000855"	907317	56962337	1.63696468626038
"SIDM01030"	"ACH-000693"	907318	56962337	1.66081269313083
"SIDM01029"	"ACH-000873"	907319	56962337	1.38416735080476
"SIDM01027"	"ACH-000865"	907320	56962337	1.54401007209643
"SIDM01026"	"ACH-000824"	907321	56962337	1.49890978093672
"SIDM00327"	"ACH-000754"	907322	56962337	1.34064353799623
"SIDM00329"	"ACH-000806"	907323	56962337	1.25094627713352
"SIDM00346"	"ACH-000301"	907783	56962337	1.73021226585084
"SIDM00297"	"ACH-002157"	907786	56962337	1.65928613809908
"SIDM00549"	"ACH-002267"	907787	56962337	1.94505709784884
"SIDM00683"	"ACH-000977"	907788	56962337	-0.637114766172623
"SIDM00342"	"ACH-000104"	907789	56962337	1.00480199089252
"SIDM00839"	"ACH-000950"	907790	56962337	1.09975400715004
"SIDM00340"	"ACH-000204"	907791	56962337	1.30508052954311
"SIDM00776"	"ACH-000501"	907792	56962337	3.00716654996949
"SIDM00660"	"ACH-000985"	907794	56962337	2.08003751781992
"SIDM00677"	"ACH-000007"	907795	56962337	2.001226383748
"SIDM01219"	"ACH-002158"	907796	56962337	0.782965419327047
"SIDM00637"	"ACH-000583"	907799	56962337	0.380796000594565
"SIDM01246"	"ACH-002160"	908118	56962337	0.735361598693913
"SIDM00633"	"ACH-000759"	908120	56962337	2.14296543065298
"SIDM00528"	"ACH-000934"	908121	56962337	1.83713084942633
"SIDM00272"	"ACH-000910"	908122	56962337	1.83265393588514
"SIDM00628"	"ACH-000849"	908123	56962337	0.996096128427182
"SIDM00337"	"ACH-000450"	908124	56962337	1.6088488256107
"SIDM00336"	"ACH-000881"	908125	56962337	1.76353789637842
"SIDM00526"	"ACH-000072"	908126	56962337	1.67608378737022
"SIDM00625"	"ACH-000449"	908127	56962337	1.60141171698139
"SIDM00545"	"ACH-000987"	908128	56962337	2.30141861128446
"SIDM00335"	"ACH-000192"	908129	56962337	2.23765267462233
"SIDM00334"	"ACH-000879"	908130	56962337	1.979038081584
"SIDM00331"	"ACH-000020"	908132	56962337	0.736666285119912
"SIDM00386"	"ACH-000391"	908134	56962337	2.44225239461323
"SIDM00388"	"ACH-002272"	908136	56962337	1.361355695592
"SIDM00271"	"ACH-000351"	908138	56962337	1.86419652406516
"SIDM00441"	"ACH-002273"	908141	56962337	1.70646514737949
"SIDM00561"	"ACH-002274"	908142	56962337	1.62584432030723
"SIDM00438"	"ACH-002275"	908143	56962337	1.4656922260184
"SIDM00532"	"ACH-001125"	908144	56962337	2.04893445304426
"SIDM00504"	"ACH-001126"	908145	56962337	1.32456498206731
"SIDM00433"	"ACH-000795"	908146	56962337	1.3670651165714
"SIDM00431"	"ACH-000918"	908147	56962337	0.994535270259943
"SIDM01023"	"ACH-000006"	908148	56962337	1.72474528809101
"SIDM00623"	"ACH-002339"	908149	56962337	1.67422983334054
"SIDM00222"	"ACH-000319"	908150	56962337	2.25719602065976
"SIDM00562"	"ACH-002163"	908151	56962337	1.9936242601627
"SIDM00657"	"ACH-000045"	908156	56962337	0.271142094780811
"SIDM00429"	"ACH-000938"	908158	56962337	0.668696407802504
"SIDM00641"	"ACH-000944"	908159	56962337	1.19010976455711
"SIDM00777"	"ACH-000360"	908442	56962337	2.47483605626984
"SIDM01130"	"ACH-000395"	908443	56962337	2.01893050059244
"SIDM01146"	"ACH-000932"	908444	56962337	2.02394089871102
"SIDM01144"	"ACH-000303"	908445	56962337	2.27109963351441
"SIDM01145"	"ACH-000581"	908446	56962337	1.94524143663093
"SIDM00576"	"ACH-002290"	908448	56962337	0.456142530252136
"SIDM00575"	"ACH-000200"	908449	56962337	2.14207711405864
"SIDM00573"	"ACH-001606"	908450	56962337	2.31695606963868
"SIDM00580"	"ACH-000168"	908451	56962337	1.94589057154277
"SIDM00574"	"ACH-001605"	908452	56962337	2.11583673234559
"SIDM01203"	"ACH-002291"	908454	56962337	1.44969475885527
"SIDM00572"	"ACH-000911"	908455	56962337	1.96471101220719
"SIDM00778"	"ACH-000403"	908457	56962337	1.20920395792679
"SIDM00779"	"ACH-000491"	908458	56962337	2.02289759971171
"SIDM01127"	"ACH-000628"	908459	56962337	1.9159419227837
"SIDM00925"	"ACH-000638"	908460	56962337	2.40894213533566
"SIDM01147"	"ACH-000427"	908461	56962337	2.33578464054712
"SIDM00722"	"ACH-000092"	908462	56962337	2.15906767511725
"SIDM00755"	"ACH-000888"	908463	56962337	2.61113382611303
"SIDM00718"	"ACH-000860"	908465	56962337	1.97981546435495
"SIDM00651"	"ACH-000980"	908467	56962337	1.50875083079106
"SIDM00652"	"ACH-000780"	908468	56962337	1.0129087314028
"SIDM00697"	"ACH-000830"	908469	56962337	0.627048430999028
"SIDM00720"	"ACH-000648"	908470	56962337	2.25468682513371
"SIDM00748"	"ACH-000015"	908471	56962337	1.47099225863651
"SIDM00749"	"ACH-000916"	908472	56962337	1.97444900848938
"SIDM00743"	"ACH-000448"	908473	56962337	2.23613894004042
"SIDM00740"	"ACH-000747"	908474	56962337	1.74046973996502
"SIDM00738"	"ACH-000282"	908475	56962337	1.69062211649829
"SIDM00758"	"ACH-001137"	908476	56962337	2.75942982023639
"SIDM00710"	"ACH-000394"	908480	56962337	1.80483630267195
"SIDM01129"	"ACH-000816"	908483	56962337	1.58692710753019
"SIDM00567"	"ACH-000776"	909248	56962337	1.81689551118482
"SIDM00457"	"ACH-000024"	909249	56962337	1.2466362802474
"SIDM00239"	"ACH-000159"	909250	56962337	2.42981532745793
"SIDM00463"	"ACH-000372"	909251	56962337	1.23919715506457
"SIDM00364"	"ACH-002059"	909252	56962337	0.551240140983373
"SIDM00363"	"ACH-000770"	909253	56962337	1.11613537324109
"SIDM00241"	"ACH-002179"	909256	56962337	1.24887621785275
"SIDM00220"	"ACH-000962"	909257	56962337	0.945873073752949
"SIDM00451"	"ACH-000937"	909260	56962337	1.4880202016284
"SIDM00844"	"ACH-000654"	909262	56962337	2.27471089844172
"SIDM00359"	"ACH-000565"	909263	56962337	2.36918765413695
"SIDM00847"	"ACH-000169"	909264	56962337	1.95552273874723
"SIDM00447"	"ACH-000960"	909696	56962337	1.37966696664228
"SIDM01092"	"ACH-002301"	909697	56962337	1.48812318197188
"SIDM01090"	"ACH-000943"	909698	56962337	1.48265901967065
"SIDM00352"	"ACH-000719"	909699	56962337	2.20290933403291
"SIDM00813"	"ACH-001182"	909701	56962337	1.80022902646095
"SIDM00403"	"ACH-000636"	909702	56962337	0.587345988101395
"SIDM01086"	"ACH-000874"	909703	56962337	1.52264543245887
"SIDM00402"	"ACH-000473"	909704	56962337	0.991526151337408
"SIDM00401"	"ACH-000614"	909706	56962337	2.04914944867852
"SIDM01084"	"ACH-000410"	909707	56962337	2.88928879632154
"SIDM00351"	"ACH-002029"	909708	56962337	2.02808891039824
"SIDM01080"	"ACH-000181"	909709	56962337	2.28008394114099
"SIDM00383"	"ACH-002198"	909711	56962337	1.70852393688673
"SIDM00382"	"ACH-000609"	909712	56962337	1.26540188094563
"SIDM01079"	"ACH-000441"	909713	56962337	1.89757411044166
"SIDM01095"	"ACH-000833;ACH-001741;ACH-001189"	909716	56962337	1.39732483989617
"SIDM01112"	"ACH-000748"	909717	56962337	2.09207406370126
"SIDM01096"	"ACH-000400"	909718	56962337	1.46257918802705
"SIDM01110"	"ACH-000361"	909719	56962337	1.53145084120709
"SIDM01109"	"ACH-000145"	909720	56962337	1.51975769495698
"SIDM01108"	"ACH-000309"	909721	56962337	2.18300168296451
"SIDM00380"	"ACH-000373"	909722	56962337	1.52902726797605
"SIDM01107"	"ACH-000465"	909723	56962337	2.64683706481089
"SIDM01105"	"ACH-000423"	909724	56962337	1.08578608955455
"SIDM01106"	"ACH-000822"	909725	56962337	2.18568609839084
"SIDM00392"	"ACH-000810"	909726	56962337	1.86338045214873
"SIDM01104"	"ACH-000640"	909727	56962337	2.45341254380091
"SIDM01103"	"ACH-000665"	909728	56962337	1.91130276053743
"SIDM00379"	"ACH-002304"	909729	56962337	1.38779670988978
"SIDM01097"	"ACH-001193"	909731	56962337	1.75828315938985
"SIDM01113"	"ACH-000939"	909732	56962337	1.57070980370862
"SIDM00373"	"ACH-000974"	909735	56962337	1.90378686694777
"SIDM01180"	"ACH-000478"	909736	56962337	1.10560276580571
"SIDM01199"	"ACH-000493"	909737	56962337	1.84180534734805
"SIDM01194"	"ACH-000420"	909738	56962337	2.05224010602372
"SIDM00781"	"ACH-001199"	909740	56962337	2.35351444835162
"SIDM01154"	"ACH-000953"	909743	56962337	1.67584500250887
"SIDM00814"	"ACH-001401"	909744	56962337	1.73339032442202
"SIDM01155"	"ACH-000437"	909745	56962337	2.26490807438858
"SIDM00835"	"ACH-000489"	909746	56962337	3.16344590789779
"SIDM00812"	"ACH-000236"	909747	56962337	2.3475783334663
"SIDM00834"	"ACH-000470"	909748	56962337	3.34595925631161
"SIDM00420"	"ACH-000566"	909749	56962337	1.17316648892222
"SIDM01164"	"ACH-000883"	909750	56962337	1.510495891508
"SIDM00837"	"ACH-000958"	909751	56962337	1.75069472940752
"SIDM01168"	"ACH-001399"	909753	56962337	2.14150440510485
"SIDM01175"	"ACH-002309"	909754	56962337	2.68058634742086
"SIDM00833"	"ACH-000421"	909755	56962337	2.55123304540494
"SIDM01159"	"ACH-002310"	909756	56962337	1.44782125617697
"SIDM00832"	"ACH-000680"	909757	56962337	2.71753275507112
"SIDM01178"	"ACH-002200"	909758	56962337	1.84473443748541
"SIDM01161"	"ACH-001274"	909759	56962337	1.64845361655006
"SIDM00782"	"ACH-000381"	909761	56962337	1.25099839033273
"SIDM00252"	"ACH-001861"	909769	56962337	1.83800936324668
"SIDM00251"	"ACH-000949"	909770	56962337	1.57291020792789
"SIDM01172"	"ACH-000146"	909771	56962337	1.47270624565351
"SIDM01205"	"ACH-002314"	909773	56962337	0.987852431804879
"SIDM00321"	"ACH-000430"	909774	56962337	1.76961626049972
"SIDM01191"	"ACH-000364"	909776	56962337	1.97723524324257
"SIDM00424"	"ACH-001680"	909777	56962337	1.93756061066612
"SIDM01186"	"ACH-000554"	909778	56962337	2.24861776128659
"SIDM01183"	"ACH-001417"	909779	56962337	1.51998353986233
"SIDM00317"	"ACH-000171"	909781	56962337	2.06493764496678
"SIDM01000"	"ACH-000304"	909784	56962337	1.37821933727545
"SIDM00412"	"ACH-001709"	909785	56962337	1.45893731836346
"SIDM00411"	"ACH-000332"	909904	56962337	2.42767442553357
"SIDM00316"	"ACH-000469"	909905	56962337	1.74077466086135
"SIDM00971"	"ACH-000828"	909907	56962337	2.76020747707464
"SIDM00235"	"ACH-000189"	909974	56962337	3.0105018486375
"SIDM00554"	"ACH-000524"	909975	56962337	2.09228374565202
"SIDM01018"	"ACH-000815"	909976	56962337	1.38571614955227
"SIDM00584"	"ACH-002142"	909977	56962337	2.69950421856013
"SIDM00479"	"ACH-000679"	910079	56962337	2.44640867275089
"SIDM01177"	"ACH-002308"	910209	56962337	2.26067168110961
"SIDM01150"	"ACH-000416"	910399	56962337	2.15763239234531
"SIDM01247"	"ACH-002300"	910401	56962337	1.3267251482054
"SIDM00482"	"ACH-002302"	910544	56962337	1.47050984300555
"SIDM00467"	"ACH-002299"	910545	56962337	1.58688261204289
"SIDM00469"	"ACH-000320"	910546	56962337	1.25018433200792
"SIDM00480"	"ACH-000704"	910548	56962337	1.97943755167731
"SIDM00477"	"ACH-000383"	910549	56962337	2.11432243230876
"SIDM00282"	"ACH-000998"	910554	56962337	2.52033634839691
"SIDM00959"	"ACH-000641"	910566	56962337	1.18540501236145
"SIDM00286"	"ACH-000136"	910567	56962337	1.10253864007784
"SIDM01248"	"ACH-001023"	910568	56962337	1.39535223988588
"SIDM00842"	"ACH-002219"	910569	56962337	1.5735533307069
"SIDM00233"	"ACH-002058"	910687	56962337	1.7813829871761
"SIDM00917"	"ACH-002218"	910688	56962337	1.18105809153081
"SIDM00957"	"ACH-000350"	910689	56962337	2.43917378181613
"SIDM00142"	"ACH-000864"	910691	56962337	1.81693159715254
"SIDM00143"	"ACH-000803"	910692	56962337	1.93670708473476
"SIDM00343"	"ACH-002268"	910694	56962337	2.27052446465313
"SIDM00267"	"ACH-002312"	910695	56962337	1.80816764059895
"SIDM00794"	"ACH-001442"	910697	56962337	2.36296419696841
"SIDM00988"	"ACH-000792"	910698	56962337	1.69061394537103
"SIDM01233"	"ACH-000009"	910700	56962337	2.06520459286396
"SIDM01082"	"ACH-000188"	910701	56962337	1.84049322031653
"SIDM00899"	"ACH-000222"	910702	56962337	2.93529623687365
"SIDM00907"	"ACH-000440"	910703	56962337	1.57191430174789
"SIDM00287"	"ACH-002211"	910705	56962337	1.72294406013929
"SIDM00985"	"ACH-000245"	910706	56962337	0.319965499789249
"SIDM00962"	"ACH-000432"	910710	56962337	1.4800153879398
"SIDM00306"	"ACH-000672"	910779	56962337	2.52292743749714
"SIDM00324"	"ACH-001674"	910780	56962337	0.754171544946625
"SIDM00901"	"ACH-000940"	910781	56962337	1.89140976730134
"SIDM00798"	"ACH-000201"	910784	56962337	2.1632678782969
"SIDM00569"	"ACH-002178"	910849	56962337	2.04955130763054
"SIDM01237"	"ACH-001021"	910850	56962337	1.971049785132
"SIDM00810"	"ACH-000757"	910851	56962337	1.76849131963399
"SIDM00928"	"ACH-000857"	910852	56962337	2.07558522865461
"SIDM01228"	"ACH-001024"	910853	56962337	1.49542686972015
"SIDM01089"	"ACH-000371"	910861	56962337	0.985970340740993
"SIDM00698"	"ACH-000506"	910899	56962337	1.5013405394438
"SIDM00744"	"ACH-000893"	910900	56962337	1.14185280215618
"SIDM01081"	"ACH-000238"	910904	56962337	2.0946133317413
"SIDM01197"	"ACH-000722"	910905	56962337	2.61855214237918
"SIDM01198"	"ACH-000567"	910906	56962337	1.50628859196787
"SIDM01165"	"ACH-000155"	910907	56962337	2.41677118311484
"SIDM01083"	"ACH-000254"	910911	56962337	2.10251276332021
"SIDM00943"	"ACH-000107"	910915	56962337	2.42690190970862
"SIDM00937"	"ACH-000832"	910916	56962337	1.5914755275758
"SIDM00896"	"ACH-002214"	910919	56962337	0.691207740829205
"SIDM00849"	"ACH-000429"	910920	56962337	1.64015920132259
"SIDM00801"	"ACH-000008"	910921	56962337	1.64011109719394
"SIDM00803"	"ACH-000411"	910922	56962337	1.48019674496294
"SIDM00980"	"ACH-000948"	910924	56962337	1.19440591177118
"SIDM00995"	"ACH-001328"	910925	56962337	1.44244120291615
"SIDM00989"	"ACH-000802"	910926	56962337	0.727663870753174
"SIDM00933"	"ACH-000856"	910927	56962337	1.52786330386846
"SIDM00355"	"ACH-000062"	910931	56962337	2.09521290244827
"SIDM00543"	"ACH-002120"	910932	56962337	1.63050166263648
"SIDM00492"	"ACH-000269"	910933	56962337	2.05313724603075
"SIDM00502"	"ACH-000157"	910934	56962337	1.98626399965003
"SIDM00495"	"ACH-000697"	910935	56962337	1.19488929388178
"SIDM00540"	"ACH-002234"	910936	56962337	1.84740995667825
"SIDM00511"	"ACH-000257"	910937	56962337	0.940064622693947
"SIDM00212"	"ACH-000464"	910943	56962337	2.3798764311054
"SIDM00211"	"ACH-002209"	910944	56962337	1.64151553259804
"SIDM00446"	"ACH-000113"	910947	56962337	0.825797384273049
"SIDM00332"	"ACH-001819"	910948	56962337	2.81429632161103
"SIDM00958"	"ACH-000920"	910951	56962337	1.13885419127081
"SIDM00932"	"ACH-000457"	910952	56962337	1.99387147338106
"SIDM01052"	"ACH-000308"	911905	56962337	2.52841533552451
"SIDM00681"	"ACH-000252"	917486	56962337	2.05178519048705
"SIDM00499"	"ACH-000956"	924100	56962337	2.04031861764127
"SIDM00996"	"ACH-001307"	924102	56962337	1.30574319235121
"SIDM00992"	"ACH-000456"	924104	56962337	1.38774727441336
"SIDM00964"	"ACH-001453"	924105	56962337	1.77876552956292
"SIDM00935"	"ACH-002091"	924107	56962337	1.69973415510833
