"Cell"	"Cell_BROAD"	"Cell_COSMIC"	"Drug"	"LN_IC50"
"SIDM00835"	"ACH-000489"	909746	46224516	5.52741310618663
"SIDM00812"	"ACH-000236"	909747	46224516	4.21392224030035
"SIDM00834"	"ACH-000470"	909748	46224516	5.00212855317283
"SIDM00420"	"ACH-000566"	909749	46224516	5.52500368496651
"SIDM01164"	"ACH-000883"	909750	46224516	4.47293427707518
"SIDM00837"	"ACH-000958"	909751	46224516	5.18221343945409
"SIDM01168"	"ACH-001399"	909753	46224516	5.4800974988093
"SIDM01175"	"ACH-002309"	909754	46224516	5.52904187818122
"SIDM00833"	"ACH-000421"	909755	46224516	4.74160606258585
"SIDM01159"	"ACH-002310"	909756	46224516	5.39952910079988
"SIDM00832"	"ACH-000680"	909757	46224516	4.12844126230174
"SIDM01161"	"ACH-001274"	909759	46224516	5.07124010488691
"SIDM00782"	"ACH-000381"	909761	46224516	4.77139252195471
"SIDM00252"	"ACH-001861"	909769	46224516	5.20955146824681
"SIDM00251"	"ACH-000949"	909770	46224516	4.53931819342501
"SIDM01205"	"ACH-002314"	909773	46224516	2.80689536729524
"SIDM00321"	"ACH-000430"	909774	46224516	6.87843294410524
"SIDM01191"	"ACH-000364"	909776	46224516	5.48808162959725
"SIDM00424"	"ACH-001680"	909777	46224516	1.87740143719146
"SIDM01183"	"ACH-001417"	909779	46224516	4.36895603027315
"SIDM00317"	"ACH-000171"	909781	46224516	6.85753131175521
"SIDM01000"	"ACH-000304"	909784	46224516	5.69012723750436
"SIDM00411"	"ACH-000332"	909904	46224516	5.33072592168604
"SIDM00316"	"ACH-000469"	909905	46224516	5.06189261877357
"SIDM00971"	"ACH-000828"	909907	46224516	5.2704611764516
"SIDM00235"	"ACH-000189"	909974	46224516	6.69831394773097
"SIDM00554"	"ACH-000524"	909975	46224516	5.04310152907711
"SIDM01018"	"ACH-000815"	909976	46224516	2.73068489622315
"SIDM00584"	"ACH-002142"	909977	46224516	5.43184892935494
"SIDM00479"	"ACH-000679"	910079	46224516	3.33588928795916
"SIDM01247"	"ACH-002300"	910401	46224516	1.7452505278245
"SIDM00482"	"ACH-002302"	910544	46224516	1.29765279122925
"SIDM00469"	"ACH-000320"	910546	46224516	5.44988389244189
"SIDM00480"	"ACH-000704"	910548	46224516	5.34220942687151
"SIDM00477"	"ACH-000383"	910549	46224516	4.16376117315811
"SIDM00282"	"ACH-000998"	910554	46224516	4.30334650898696
"SIDM01248"	"ACH-001023"	910568	46224516	5.25466439700062
"SIDM00842"	"ACH-002219"	910569	46224516	3.04766485429952
"SIDM00233"	"ACH-002058"	910687	46224516	1.04756704635652
"SIDM00917"	"ACH-002218"	910688	46224516	1.33984516464749
"SIDM00957"	"ACH-000350"	910689	46224516	7.21564921684276
"SIDM00142"	"ACH-000864"	910691	46224516	4.10153992333337
"SIDM00143"	"ACH-000803"	910692	46224516	4.39143220427105
"SIDM00343"	"ACH-002268"	910694	46224516	5.12240743756251
"SIDM00267"	"ACH-002312"	910695	46224516	5.3127827038931
"SIDM00988"	"ACH-000792"	910698	46224516	2.65285769830028
"SIDM01233"	"ACH-000009"	910700	46224516	6.04350880223233
"SIDM00899"	"ACH-000222"	910702	46224516	7.94603510493526
"SIDM00907"	"ACH-000440"	910703	46224516	2.74370295950733
"SIDM00898"	"ACH-000248"	910704	46224516	4.45083375103072
"SIDM00287"	"ACH-002211"	910705	46224516	2.71948060376438
"SIDM00985"	"ACH-000245"	910706	46224516	3.03733105755392
"SIDM00962"	"ACH-000432"	910710	46224516	1.64875328549374
"SIDM00306"	"ACH-000672"	910779	46224516	4.20222941463069
"SIDM00324"	"ACH-001674"	910780	46224516	4.42790781572384
"SIDM00901"	"ACH-000940"	910781	46224516	4.20065104600985
"SIDM00798"	"ACH-000201"	910784	46224516	3.54258017759461
"SIDM00569"	"ACH-002178"	910849	46224516	4.15520838548379
"SIDM01237"	"ACH-001021"	910850	46224516	5.99912158150374
"SIDM00928"	"ACH-000857"	910852	46224516	3.67794045637677
"SIDM01228"	"ACH-001024"	910853	46224516	4.81131081919083
"SIDM00744"	"ACH-000893"	910900	46224516	4.85701662990917
"SIDM01087"	"ACH-000348"	910903	46224516	3.77112000942375
"SIDM01081"	"ACH-000238"	910904	46224516	5.07404874181724
"SIDM01197"	"ACH-000722"	910905	46224516	3.68764755771371
"SIDM01165"	"ACH-000155"	910907	46224516	5.58154730447331
"SIDM01187"	"ACH-000568"	910910	46224516	4.89436936162317
"SIDM01083"	"ACH-000254"	910911	46224516	4.89620743452188
"SIDM00943"	"ACH-000107"	910915	46224516	6.42280715712479
"SIDM00937"	"ACH-000832"	910916	46224516	4.49610435533791
"SIDM00896"	"ACH-002214"	910919	46224516	1.41308600622457
"SIDM00849"	"ACH-000429"	910920	46224516	3.63521199254125
"SIDM00801"	"ACH-000008"	910921	46224516	4.57987793006117
"SIDM00803"	"ACH-000411"	910922	46224516	4.36806630955514
"SIDM00980"	"ACH-000948"	910924	46224516	3.92958205682452
"SIDM00989"	"ACH-000802"	910926	46224516	2.86123658551666
"SIDM00933"	"ACH-000856"	910927	46224516	5.00610508058886
"SIDM00384"	"ACH-001642"	910930	46224516	2.40412440127541
"SIDM00543"	"ACH-002120"	910932	46224516	4.76668892602818
"SIDM00492"	"ACH-000269"	910933	46224516	5.00921176364754
"SIDM00502"	"ACH-000157"	910934	46224516	4.08771688377612
"SIDM00495"	"ACH-000697"	910935	46224516	0.656359675490167
"SIDM00540"	"ACH-002234"	910936	46224516	3.03048182001114
"SIDM00511"	"ACH-000257"	910937	46224516	2.13525935206799
"SIDM00285"	"ACH-001338"	910941	46224516	1.37434450581593
"SIDM00243"	"ACH-002288"	910942	46224516	1.96387331449786
"SIDM00212"	"ACH-000464"	910943	46224516	5.85095270872382
"SIDM00211"	"ACH-002209"	910944	46224516	2.18652565753993
"SIDM00446"	"ACH-000113"	910947	46224516	0.621612108290144
"SIDM00332"	"ACH-001819"	910948	46224516	6.64556772387342
"SIDM00958"	"ACH-000920"	910951	46224516	2.19058808869184
"SIDM00932"	"ACH-000457"	910952	46224516	4.78401401429081
"SIDM01052"	"ACH-000308"	911905	46224516	6.84728193632562
"SIDM00681"	"ACH-000252"	917486	46224516	4.39488871033695
"SIDM00499"	"ACH-000956"	924100	46224516	4.06016222909414
"SIDM00996"	"ACH-001307"	924102	46224516	5.46914299203143
"SIDM00992"	"ACH-000456"	924104	46224516	1.86680220028899
"SIDM00964"	"ACH-001453"	924105	46224516	4.25721005077278
"SIDM00938"	"ACH-000902"	924106	46224516	4.52075480398127
"SIDM00935"	"ACH-002091"	924107	46224516	3.82077052669577
"SIDM00488"	"ACH-002345"	924108	46224516	3.23212217921368
"SIDM01064"	"ACH-000267"	924110	46224516	4.6092084213621
"SIDM00592"	"ACH-002244"	924111	46224516	3.67969372884664
"SIDM00496"	"ACH-001350"	924151	46224516	5.24842609750784
"SIDM00302"	"ACH-002149"	924186	46224516	5.18088704902404
"SIDM00686"	"ACH-000293"	924187	46224516	6.94791380339425
"SIDM00056"	"ACH-002148"	924238	46224516	4.70534721919659
"SIDM00312"	"ACH-000183"	924239	46224516	2.00687495614603
"SIDM00630"	"ACH-000876"	924240	46224516	3.26307771213056
"SIDM00759"	"ACH-000587"	924244	46224516	4.29867738211948
"SIDM00529"	"ACH-000621"	925338	46224516	3.83225512681466
"SIDM00247"	"ACH-000356"	925340	46224516	5.62120058376807
"SIDM01116"	"ACH-000789"	925341	46224516	5.05652280666601
"SIDM00299"	"ACH-002271"	925343	46224516	6.62251216423013
"SIDM00242"	"ACH-002067"	925345	46224516	3.66315867945615
"SIDM01138"	"ACH-000139"	925346	46224516	3.37597908157934
"SIDM01136"	"ACH-000417"	925347	46224516	5.58653982894645
"SIDM01135"	"ACH-000060"	925348	46224516	5.96211469080678
"SIDM01088"	"ACH-000965"	930082	46224516	4.89710642644627
"SIDM00218"	"ACH-001384"	930083	46224516	7.65610249136602
"SIDM01093"	"ACH-000556"	930297	46224516	4.63228425389219
"SIDM00381"	"ACH-002020"	930298	46224516	5.21251204034446
"SIDM00484"	"ACH-001321"	930299	46224516	6.81706145534513
"SIDM00325"	"ACH-000694"	946353	46224516	4.74678467888375
"SIDM00328"	"ACH-000605"	946355	46224516	5.00266711457649
"SIDM00234"	"ACH-002201"	946357	46224516	2.04468197850465
"SIDM00410"	"ACH-002317"	946358	46224516	2.0895766771376
"SIDM00963"	"ACH-000927"	946359	46224516	5.00015302009003
"SIDM00481"	"ACH-000116"	946360	46224516	5.16537843947658
"SIDM00344"	"ACH-000596"	946361	46224516	3.24167917131711
"SIDM00732"	"ACH-002225"	946368	46224516	5.22685537370864
"SIDM00542"	"ACH-002227"	946370	46224516	5.59062538595057
"SIDM00920"	"ACH-000783"	946382	46224516	4.81731219915695
"SIDM00918"	"ACH-000103"	949090	46224516	3.95926309258056
"SIDM00892"	"ACH-000818"	949093	46224516	7.17750937988572
"SIDM00659"	"ACH-001118"	949094	46224516	5.04374483300155
"SIDM00289"	"ACH-002241"	949153	46224516	2.43210493805228
"SIDM00261"	"ACH-002109"	949155	46224516	3.81541020787597
"SIDM00264"	"ACH-002105"	949156	46224516	5.31771467356835
"SIDM00262"	"ACH-002107"	949157	46224516	5.53651728524764
"SIDM00266"	"ACH-002103"	949158	46224516	2.7921331671115
"SIDM00201"	"ACH-002119"	949160	46224516	1.88092238952742
"SIDM00202"	"ACH-002118"	949161	46224516	3.55790962621106
"SIDM00205"	"ACH-002110"	949163	46224516	3.97097521175763
"SIDM00197"	"ACH-002115"	949164	46224516	3.28870626187826
"SIDM00198"	"ACH-002114"	949165	46224516	4.91158451315796
"SIDM00621"	"ACH-002113"	949166	46224516	3.60984388160779
"SIDM00196"	"ACH-002116"	949167	46224516	4.73525802637404
"SIDM00195"	"ACH-002117"	949168	46224516	3.95854585814431
"SIDM00259"	"ACH-002278"	949171	46224516	4.25215540349904
"SIDM00258"	"ACH-002279"	949172	46224516	4.32149579598258
"SIDM00156"	"ACH-002285"	949174	46224516	4.95665757856467
"SIDM00257"	"ACH-002280"	949177	46224516	4.3442948413781
"SIDM00256"	"ACH-002281"	949178	46224516	2.37550354020444
"SIDM00578"	"ACH-000804"	949179	46224516	3.12747844120013
"SIDM00427"	"ACH-002194"	971773	46224516	3.86176203333132
"SIDM01016"	"ACH-000995"	998184	46224516	2.533189007667
"SIDM00680"	"ACH-000957"	998189	46224516	5.4015908904823
"SIDM00485"	"ACH-000794"	1240121	46224516	4.63893131215834
"SIDM00501"	"ACH-001332"	1240122	46224516	5.03277819517795
"SIDM00487"	"ACH-000963"	1240123	46224516	3.70646513081489
"SIDM01045"	"ACH-000978"	1240127	46224516	5.40725335473291
"SIDM00861"	"ACH-000906"	1240128	46224516	3.10405455970203
"SIDM01040"	"ACH-000574"	1240129	46224516	5.95999530273903
"SIDM00101"	"ACH-002126"	1240131	46224516	6.77405238172691
"SIDM00100"	"ACH-002127"	1240132	46224516	5.32610290260611
"SIDM00098"	"ACH-002129"	1240134	46224516	5.5742334989128
"SIDM00517"	"ACH-002239"	1240140	46224516	4.45783468006089
"SIDM00114"	"ACH-002335"	1240141	46224516	3.87031890652752
"SIDM00598"	"ACH-000843"	1240142	46224516	2.81553383311859
"SIDM01072"	"ACH-000878"	1240143	46224516	4.83082353609259
"SIDM01069"	"ACH-000667"	1240145	46224516	3.71082638288303
"SIDM01067"	"ACH-000012"	1240146	46224516	5.29825461837372
"SIDM00667"	"ACH-002246"	1240149	46224516	4.07183632840443
"SIDM00665"	"ACH-000616"	1240151	46224516	5.54694169658209
"SIDM01066"	"ACH-000650"	1240153	46224516	4.01405780040132
"SIDM00600"	"ACH-001528"	1240154	46224516	4.62971690689279
"SIDM00602"	"ACH-000919"	1240155	46224516	3.18204767847329
"SIDM00617"	"ACH-000577"	1240157	46224516	3.41060121991639
"SIDM00616"	"ACH-000476"	1240158	46224516	5.39192573555821
"SIDM00615"	"ACH-000217"	1240159	46224516	5.77522423290574
"SIDM00614"	"ACH-000848"	1240160	46224516	5.70961904302178
"SIDM00127"	"ACH-002250"	1240162	46224516	6.07358978810243
"SIDM00552"	"ACH-000607"	1240166	46224516	3.64178525077736
"SIDM00551"	"ACH-002263"	1240167	46224516	4.11176317978137
"SIDM00685"	"ACH-000819"	1240168	46224516	4.06160570828812
"SIDM00684"	"ACH-000595"	1240169	46224516	5.31777957261636
"SIDM01220"	"ACH-002269"	1240170	46224516	4.5771854728937
"SIDM00629"	"ACH-000573"	1240172	46224516	5.65331595767588
"SIDM00527"	"ACH-000935"	1240173	46224516	4.07568291824298
"SIDM00333"	"ACH-000988"	1240174	46224516	4.9747675504386
"SIDM00638"	"ACH-001360"	1240179	46224516	4.36329186675831
"SIDM00579"	"ACH-002277"	1240181	46224516	3.54265851452778
"SIDM00763"	"ACH-000434"	1240184	46224516	4.10748696164534
"SIDM00762"	"ACH-000414"	1240185	46224516	6.0539071313573
"SIDM00761"	"ACH-000752"	1240186	46224516	4.9815605342805
"SIDM00753"	"ACH-000781"	1240187	46224516	3.73691405430289
"SIDM00704"	"ACH-000639"	1240189	46224516	1.08560243569242
"SIDM00137"	"ACH-000337"	1240190	46224516	4.06137425432844
"SIDM01134"	"ACH-000292"	1240192	46224516	5.06451488289861
"SIDM01149"	"ACH-001365"	1240193	46224516	2.12339670718734
"SIDM00565"	"ACH-001626"	1240196	46224516	5.41812899033422
"SIDM01141"	"ACH-000291"	1240197	46224516	4.64538795647994
"SIDM00564"	"ACH-000527"	1240198	46224516	5.04118536839896
"SIDM00466"	"ACH-000443"	1240199	46224516	7.00512446143544
"SIDM00453"	"ACH-000023"	1240201	46224516	4.87726968132742
"SIDM00361"	"ACH-002184"	1240202	46224516	5.06714189299656
"SIDM00358"	"ACH-000144"	1240209	46224516	3.67031607382332
"SIDM00426"	"ACH-000100"	1240210	46224516	1.95090146781204
"SIDM00394"	"ACH-001650"	1240212	46224516	5.05405368859657
"SIDM00377"	"ACH-001655"	1240215	46224516	5.67268254980239
"SIDM01181"	"ACH-000221"	1240217	46224516	3.04860861758529
"SIDM01188"	"ACH-000114"	1240218	46224516	6.10254989925579
"SIDM00371"	"ACH-000652"	1240219	46224516	5.79450649122544
"SIDM00419"	"ACH-000424"	1240221	46224516	3.85779427155976
"SIDM01169"	"ACH-000885"	1240222	46224516	4.44293538516584
"SIDM00418"	"ACH-000716"	1240223	46224516	6.56450168643356
"SIDM00975"	"ACH-002206"	1240226	46224516	5.10675210947378
"SIDM01176"	"ACH-000059"	1247871	46224516	3.71734040253371
"SIDM00462"	"ACH-000336"	1290455	46224516	1.53293182392044
"SIDM00491"	"ACH-001443"	1290722	46224516	4.46964841271738
"SIDM00077"	"ACH-001331"	1290724	46224516	4.37678629663874
"SIDM00936"	"ACH-000142"	1290730	46224516	4.21302115283267
"SIDM00929"	"ACH-000516"	1290765	46224516	4.7412254238362
"SIDM00944"	"ACH-000249"	1290769	46224516	6.27556525301886
"SIDM00199"	"ACH-002099"	1290795	46224516	4.59957774428898
"SIDM00950"	"ACH-000243"	1290797	46224516	3.64718335193185
"SIDM01002"	"ACH-000117"	1290798	46224516	4.21639964383114
"SIDM00503"	"ACH-000633"	1290806	46224516	4.68892258519143
"SIDM00858"	"ACH-000082"	1290807	46224516	5.24243031041631
"SIDM00104"	"ACH-002123"	1290808	46224516	5.26802612383455
"SIDM00103"	"ACH-002124"	1290809	46224516	4.79573278175703
"SIDM00102"	"ACH-002125"	1290810	46224516	4.50546017606113
"SIDM00099"	"ACH-002128"	1290812	46224516	7.08156551195682
"SIDM00154"	"ACH-002130"	1290813	46224516	4.73856679816966
"SIDM00520"	"ACH-002134"	1290814	46224516	4.51664173200619
"SIDM00881"	"ACH-000352"	1290905	46224516	5.69509444160436
"SIDM01068"	"ACH-000562"	1290908	46224516	4.57934047409496
"SIDM01062"	"ACH-000643"	1290922	46224516	5.09111369770241
"SIDM00994"	"ACH-000105"	1295740	46224516	1.33927388716631
"SIDM00993"	"ACH-000838"	1295741	46224516	1.20643627877543
"SIDM00521"	"ACH-000743"	1297439	46224516	4.80695909357522
"SIDM00946"	"ACH-000981"	1297446	46224516	2.24454651574499
"SIDM01048"	"ACH-000821"	1297447	46224516	4.08000477730748
"SIDM00846"	"ACH-001086"	1298134	46224516	3.89238684002366
"SIDM00670"	"ACH-000270"	1298136	46224516	5.89635758892512
"SIDM00664"	"ACH-000178"	1298141	46224516	6.67029397229051
"SIDM00586"	"ACH-000475"	1298146	46224516	4.56500972924796
"SIDM00618"	"ACH-000620"	1298151	46224516	5.36031210448383
"SIDM01037"	"ACH-000711"	1298157	46224516	2.89086035672689
"SIDM00611"	"ACH-000684"	1298168	46224516	5.44655538525212
"SIDM00609"	"ACH-000250"	1298169	46224516	3.81467651252928
"SIDM00583"	"ACH-001107"	1298216	46224516	4.94046007610656
"SIDM00582"	"ACH-000281"	1298218	46224516	5.37066535339145
"SIDM00571"	"ACH-000108"	1298219	46224516	4.70901764950157
"SIDM00550"	"ACH-002264"	1298222	46224516	4.84740752331754
"SIDM00300"	"ACH-002156"	1298223	46224516	4.6789646038274
"SIDM00341"	"ACH-000176"	1298226	46224516	5.39997945999292
"SIDM00750"	"ACH-000869"	1298348	46224516	3.83988694309827
"SIDM00792"	"ACH-002170"	1298349	46224516	2.07086255309592
"SIDM00754"	"ACH-000379"	1298350	46224516	5.23660550389638
"SIDM00570"	"ACH-000674"	1298357	46224516	4.97653650348685
"SIDM00568"	"ACH-000247"	1298358	46224516	5.06761139377417
"SIDM00478"	"ACH-000544"	1298359	46224516	4.30144801340104
"SIDM00425"	"ACH-000663"	1298365	46224516	5.22858772786877
"SIDM01139"	"ACH-000042"	1298475	46224516	5.93173415345805
"SIDM01137"	"ACH-000235"	1298476	46224516	6.29145001668517
"SIDM00455"	"ACH-000599"	1298526	46224516	6.49347753143255
"SIDM00044"	"ACH-002295"	1298529	46224516	5.82155979560142
"SIDM00042"	"ACH-002186"	1298533	46224516	4.95939126393478
"SIDM00356"	"ACH-000482"	1298537	46224516	3.98726360563671
"SIDM00354"	"ACH-000442"	1298538	46224516	3.43901905731332
"SIDM00353"	"ACH-000505"	1298539	46224516	5.46140561135982
"SIDM00350"	"ACH-001641"	1299050	46224516	5.22843619640986
"SIDM00399"	"ACH-002315"	1299052	46224516	5.1859032618918
"SIDM00375"	"ACH-002305"	1299059	46224516	3.7577186685954
"SIDM01156"	"ACH-000890"	1299062	46224516	6.67347563083523
"SIDM00322"	"ACH-000561"	1299064	46224516	3.92140947390168
"SIDM01170"	"ACH-000048"	1299070	46224516	4.29157610189332
"SIDM01077"	"ACH-000115"	1299075	46224516	3.23436510237012
"SIDM00976"	"ACH-002205"	1299078	46224516	4.08644680272721
"SIDM00974"	"ACH-002207"	1299080	46224516	5.16414758286786
"SIDM00973"	"ACH-000827"	1299081	46224516	2.06134304574481
"SIDM00854"	"ACH-000162"	1303896	46224516	0.620250188060436
"SIDM01058"	"ACH-000073"	1303897	46224516	4.23365017991831
"SIDM00879"	"ACH-000349"	1303900	46224516	4.79914967524404
"SIDM00176"	"ACH-002094"	1303912	46224516	3.27298212404766
"SIDM00668"	"ACH-002245"	1322218	46224516	3.01601231050603
"SIDM00045"	"ACH-002141"	1322224	46224516	3.32805640738725
"SIDM01036"	"ACH-000653"	1327766	46224516	3.74692549936412
"SIDM00688"	"ACH-002253"	1327769	46224516	1.67052121719104
"SIDM01015"	"ACH-000326"	1327771	46224516	1.72870109853799
"SIDM01011"	"ACH-002254"	1327773	46224516	1.91265616343602
"SIDM01017"	"ACH-002255"	1327774	46224516	3.51431542577995
"SIDM01006"	"ACH-000193"	1327775	46224516	2.81852969990008
"SIDM01004"	"ACH-000983"	1330931	46224516	1.68985911522432
"SIDM01034"	"ACH-001106"	1330933	46224516	1.65693122248256
"SIDM00313"	"ACH-000702"	1330935	46224516	3.5512717173202
"SIDM00338"	"ACH-000439"	1330942	46224516	3.66984512222595
"SIDM00437"	"ACH-000362"	1330947	46224516	1.51265410151843
"SIDM00434"	"ACH-000745"	1330950	46224516	1.32515605066271
"SIDM00646"	"ACH-000129"	1330964	46224516	4.25490992108884
"SIDM00766"	"ACH-000586"	1330972	46224516	4.60763712020494
"SIDM00711"	"ACH-000727"	1330973	46224516	4.30782768352133
"SIDM00461"	"ACH-000065"	1330983	46224516	2.30408349404499
"SIDM00458"	"ACH-000751"	1330985	46224516	2.96186460272577
"SIDM00362"	"ACH-002293"	1330987	46224516	1.43131697442207
"SIDM01114"	"ACH-001383"	1330993	46224516	4.7210184254941
"SIDM00448"	"ACH-001638"	1330995	46224516	1.94325951080956
"SIDM00374"	"ACH-002062"	1331032	46224516	3.89768024850018
"SIDM00389"	"ACH-000271"	1331033	46224516	1.58419159558837
"SIDM00406"	"ACH-000660"	1331036	46224516	0.973193358991347
"SIDM00407"	"ACH-000611"	1331037	46224516	1.42985115094229
"SIDM00423"	"ACH-000656"	1331038	46224516	2.38181624736148
"SIDM00422"	"ACH-001203"	1331039	46224516	4.29516823912053
"SIDM00421"	"ACH-000226"	1331040	46224516	0.580376622593884
"SIDM00323"	"ACH-002313"	1331045	46224516	2.84267952264683
"SIDM00416"	"ACH-001703"	1331048	46224516	2.27690315703516
"SIDM01102"	"ACH-002316"	1331049	46224516	2.88099415427503
"SIDM00413"	"ACH-000534"	1331050	46224516	0.43819334128056
"SIDM00969"	"ACH-001063"	1479987	46224516	3.92589509709524
"SIDM00968"	"ACH-002140"	1479988	46224516	5.37566337344127
"SIDM00475"	"ACH-000091"	1480362	46224516	5.42357824297905
"SIDM00967"	"ACH-002181"	1480364	46224516	4.90319159068513
"SIDM00472"	"ACH-001630"	1480372	46224516	5.54696077208017
"SIDM01041"	"ACH-001500"	1503361	46224516	5.10933642888313
"SIDM00445"	"ACH-002292"	1503362	46224516	4.02118257977112
"SIDM00444"	"ACH-001368"	1503363	46224516	5.15461746353715
"SIDM00393"	"ACH-001653"	1503364	46224516	4.62202261148897
"SIDM00483"	"ACH-001654"	1503365	46224516	6.68665901603976
"SIDM00539"	"ACH-001496"	1503366	46224516	4.89891725115667
"SIDM00538"	"ACH-001497"	1503367	46224516	3.9602756776193
"SIDM00530"	"ACH-001544"	1503368	46224516	4.38649710459283
"SIDM00047"	"ACH-002102"	1503370	46224516	5.13792900434858
"SIDM00250"	"ACH-000917"	1503371	46224516	4.19624762258201
"SIDM00817"	"ACH-002191"	1524416	46224516	4.56630973987991
"SIDM01265"	"ACH-000763"	1659818	46224516	2.83698816920384
"SIDM00216"	"ACH-000989"	1659928	46224516	3.23150899783554
"SIDM00214"	"ACH-000955"	1660034	46224516	3.47559260647563
"SIDM00194"	"ACH-000532"	1660035	46224516	4.77952560481313
"SIDM00498"	"ACH-000970"	1674021	46224516	3.45893390496056
"SIDM00049"	"ACH-002233"	1789883	46224516	4.14964763889402
"SIDM00848"	"ACH-000052"	684052	2130404	2.23480998568923
"SIDM00263"	"ACH-002106"	684057	2130404	2.5262774678528
"SIDM00269"	"ACH-002108"	684059	2130404	3.22885476242347
"SIDM00203"	"ACH-002111"	684062	2130404	2.49637046725463
"SIDM01111"	"ACH-000087"	684072	2130404	3.64655973087141
"SIDM00909"	"ACH-000644"	687448	2130404	5.01463985594771
"SIDM00807"	"ACH-000905"	687452	2130404	3.38854520298119
"SIDM01085"	"ACH-000242"	687455	2130404	2.20065122099358
"SIDM01160"	"ACH-000384"	687457	2130404	3.7579317047183
"SIDM01190"	"ACH-000720"	687459	2130404	3.69367875908707
"SIDM00889"	"ACH-001333"	687505	2130404	2.0803053487826
"SIDM00905"	"ACH-001334"	687506	2130404	2.44283152607477
"SIDM00627"	"ACH-001359"	687514	2130404	3.41954362052821
"SIDM00982"	"ACH-000323"	687561	2130404	3.26232999390661
"SIDM00998"	"ACH-000137"	687562	2130404	3.45532842018741
"SIDM00799"	"ACH-000558"	687563	2130404	2.47047198707079
"SIDM00581"	"ACH-000738"	687568	2130404	5.0124087546101
"SIDM01171"	"ACH-000571"	687586	2130404	3.39233389863845
"SIDM01193"	"ACH-000040"	687588	2130404	4.58963631366151
"SIDM01189"	"ACH-000075"	687590	2130404	3.79443315570327
"SIDM00315"	"ACH-000570"	687592	2130404	2.68165627808495
"SIDM00924"	"ACH-000867"	687596	2130404	2.54891380552509
"SIDM01120"	"ACH-002174"	687600	2130404	3.52553250768447
"SIDM00922"	"ACH-000392"	687777	2130404	3.54304956259667
"SIDM00512"	"ACH-000662"	687780	2130404	3.67848954428954
"SIDM00548"	"ACH-000769"	687787	2130404	3.24997124852997
"SIDM00734"	"ACH-000589"	687794	2130404	2.88943067522759
"SIDM00747"	"ACH-000744"	687798	2130404	3.75421516935241
"SIDM00746"	"ACH-000766"	687799	2130404	2.29488415125225
"SIDM00745"	"ACH-000035"	687800	2130404	3.89650599087688
"SIDM00742"	"ACH-000021"	687802	2130404	4.26082162278185
"SIDM00737"	"ACH-001362"	687804	2130404	2.25403892103703
"SIDM00769"	"ACH-000733"	687807	2130404	4.32964494622658
"SIDM00709"	"ACH-000451"	687812	2130404	4.49304093404974
"SIDM00716"	"ACH-000481"	687815	2130404	4.46626889179126
"SIDM00729"	"ACH-000447"	687816	2130404	3.0437429641632
"SIDM00727"	"ACH-000951"	687819	2130404	3.35858567356505
"SIDM00726"	"ACH-000875"	687820	2130404	4.54372627366869
"SIDM00724"	"ACH-000121"	687821	2130404	6.32783854969665
"SIDM01122"	"ACH-000853"	687829	2130404	2.8642970344867
"SIDM00509"	"ACH-000187"	687980	2130404	3.88391538909666
"SIDM00865"	"ACH-000530"	687983	2130404	2.40345481640945
"SIDM00522"	"ACH-000749"	687985	2130404	1.72414989529737
"SIDM00654"	"ACH-000866"	687995	2130404	2.95333352078215
"SIDM00653"	"ACH-000514"	687997	2130404	4.89834045798387
"SIDM00741"	"ACH-000431"	688006	2130404	4.11519217347304
"SIDM00760"	"ACH-000729"	688010	2130404	4.00925041715844
"SIDM00735"	"ACH-000298"	688011	2130404	3.81456429425292
"SIDM00706"	"ACH-000290"	688013	2130404	3.97368683812728
"SIDM00699"	"ACH-001138"	688014	2130404	3.95605263307121
"SIDM00965"	"ACH-000800"	688023	2130404	3.07150754723453
"SIDM01128"	"ACH-000767"	688025	2130404	3.76572508826648
"SIDM01126"	"ACH-001599"	688026	2130404	3.08920193721232
"SIDM01121"	"ACH-000358"	688027	2130404	3.57405541243863
"SIDM01131"	"ACH-000355"	688031	2130404	3.49299360426765
"SIDM00713"	"ACH-000153"	688058	2130404	3.26244821961705
"SIDM01100"	"ACH-000366"	688086	2130404	2.69172592693958
"SIDM01099"	"ACH-000341"	688087	2130404	3.18137457412525
"SIDM01179"	"ACH-001702"	688121	2130404	4.28888390692834
"SIDM00320"	"ACH-001233"	713869	2130404	4.79661417278313
"SIDM00293"	"ACH-002052"	713878	2130404	3.76256252859329
"SIDM00368"	"ACH-000670"	713880	2130404	2.33974080338297
"SIDM00365"	"ACH-002196"	713885	2130404	4.56105059417041
"SIDM00294"	"ACH-001549"	713899	2130404	2.79125726343757
"SIDM01098"	"ACH-000149"	717431	2130404	4.83905659423622
"SIDM00715"	"ACH-000521"	722045	2130404	2.52354010636101
"SIDM00702"	"ACH-000311"	722046	2130404	3.94006058472287
"SIDM00739"	"ACH-000675"	722058	2130404	3.09657381745428
"SIDM01124"	"ACH-000945"	722066	2130404	2.90842792875304
"SIDM01184"	"ACH-000018"	724812	2130404	3.01155050327636
"SIDM01148"	"ACH-000050"	724825	2130404	2.51395077563794
"SIDM01101"	"ACH-000260"	724828	2130404	3.30469868173711
"SIDM00649"	"ACH-000510"	724831	2130404	4.70647488692999
"SIDM00708"	"ACH-000841"	724834	2130404	3.85189610336286
"SIDM01182"	"ACH-000522"	724838	2130404	4.81221735947687
